,holiday,temp_K,temp_oC,temp_oF,rain_mm,snow_mm,cloud_cover_%,weather_main,weather_description,date_time,traffic_volume
39120,N/A,292.08,18.93,66.07,0.0,0.0,75,Rain,light rain,2018-08-01 05:00:00,3063
39121,N/A,292.21,19.06,66.31,0.0,0.0,90,Rain,light rain,2018-08-01 06:00:00,5431
39122,N/A,292.01,18.86,65.95,0.0,0.0,90,Rain,moderate rain,2018-08-01 07:00:00,5853
39123,N/A,292.15,19.0,66.2,0.0,0.0,90,Rain,light rain,2018-08-01 08:00:00,5873
39124,N/A,292.65,19.5,67.1,0.0,0.0,75,Mist,mist,2018-08-01 09:00:00,5068
39125,N/A,294.51,21.36,70.45,0.0,0.0,75,Rain,light rain,2018-08-01 10:00:00,4665
39126,N/A,295.02,21.87,71.37,0.0,0.0,75,Clouds,broken clouds,2018-08-01 11:00:00,4986
39127,N/A,296.58,23.43,74.17,0.0,0.0,75,Clouds,broken clouds,2018-08-01 12:00:00,5141
39128,N/A,296.69,23.54,74.37,0.0,0.0,90,Clouds,overcast clouds,2018-08-01 13:00:00,4874
39129,N/A,296.79,23.64,74.55,0.0,0.0,75,Clouds,broken clouds,2018-08-01 14:00:00,5044
39130,N/A,296.61,23.46,74.23,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-01 15:00:00,5655
39131,N/A,295.55,22.4,72.32,0.0,0.0,90,Rain,light rain,2018-08-01 16:00:00,6455
39132,N/A,294.44,21.29,70.32,0.0,0.0,90,Clouds,overcast clouds,2018-08-01 17:00:00,5773
39133,N/A,293.02,19.87,67.77,0.0,0.0,90,Clouds,overcast clouds,2018-08-01 18:00:00,4500
39134,N/A,292.29,19.14,66.45,0.0,0.0,90,Clouds,overcast clouds,2018-08-01 19:00:00,3389
39135,N/A,291.44,18.29,64.92,0.0,0.0,90,Rain,light rain,2018-08-01 20:00:00,2992
39136,N/A,290.42,17.27,63.09,0.0,0.0,90,Rain,moderate rain,2018-08-01 21:00:00,2559
39137,N/A,289.58,16.43,61.57,0.0,0.0,75,Rain,moderate rain,2018-08-01 22:00:00,2344
39138,N/A,289.08,15.93,60.67,0.0,0.0,75,Rain,moderate rain,2018-08-01 23:00:00,1320
39139,N/A,288.68,15.53,59.95,0.0,0.0,90,Drizzle,light intensity drizzle,2018-08-02 00:00:00,709
39140,N/A,288.22,15.07,59.13,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 01:00:00,413
39141,N/A,287.75,14.6,58.28,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 02:00:00,324
39142,N/A,287.62,14.47,58.05,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 03:00:00,403
39143,N/A,287.22,14.07,57.33,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 04:00:00,887
39144,N/A,287.29,14.14,57.45,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 05:00:00,3091
39145,N/A,286.82,13.67,56.61,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 06:00:00,5589
39146,N/A,286.68,13.53,56.35,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 07:00:00,6435
39147,N/A,286.69,13.54,56.37,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 08:00:00,5736
39148,N/A,287.62,14.47,58.05,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 09:00:00,4976
39149,N/A,288.79,15.64,60.15,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 10:00:00,4388
39150,N/A,289.48,16.33,61.39,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 11:00:00,4652
39151,N/A,290.15,17.0,62.6,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 12:00:00,4977
39152,N/A,290.86,17.71,63.88,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 13:00:00,4931
39153,N/A,291.93,18.78,65.8,0.0,0.0,75,Clouds,broken clouds,2018-08-02 14:00:00,5104
39154,N/A,292.82,19.67,67.41,0.0,0.0,75,Clouds,broken clouds,2018-08-02 15:00:00,5707
39155,N/A,293.68,20.53,68.95,0.0,0.0,40,Clouds,scattered clouds,2018-08-02 16:00:00,6303
39156,N/A,294.35,21.2,70.16,0.0,0.0,1,Clear,sky is clear,2018-08-02 17:00:00,5783
39157,N/A,294.68,21.53,70.75,0.0,0.0,1,Clear,sky is clear,2018-08-02 18:00:00,4569
39158,N/A,294.22,21.07,69.93,0.0,0.0,40,Clouds,scattered clouds,2018-08-02 19:00:00,3570
39159,N/A,293.55,20.4,68.72,0.0,0.0,1,Clear,sky is clear,2018-08-02 20:00:00,3103
39160,N/A,291.08,17.93,64.27,0.0,0.0,5,Clear,sky is clear,2018-08-02 21:00:00,3023
39161,N/A,289.62,16.47,61.65,0.0,0.0,5,Clear,sky is clear,2018-08-02 22:00:00,2303
39162,N/A,288.82,15.67,60.21,0.0,0.0,1,Clear,sky is clear,2018-08-02 23:00:00,1379
39163,N/A,288.49,15.34,59.61,0.0,0.0,1,Clear,sky is clear,2018-08-03 00:00:00,778
39164,N/A,287.75,14.6,58.28,0.0,0.0,1,Clear,sky is clear,2018-08-03 01:00:00,435
39165,N/A,288.02,14.87,58.77,0.0,0.0,1,Clear,sky is clear,2018-08-03 02:00:00,371
39166,N/A,288.22,15.07,59.13,0.0,0.0,1,Clear,sky is clear,2018-08-03 03:00:00,398
39167,N/A,288.77,15.62,60.12,0.0,0.0,1,Clear,sky is clear,2018-08-03 04:00:00,853
39168,N/A,289.08,15.93,60.67,0.0,0.0,1,Clear,sky is clear,2018-08-03 05:00:00,2900
39169,N/A,289.29,16.14,61.05,0.0,0.0,75,Clouds,broken clouds,2018-08-03 06:00:00,5265
39170,N/A,289.69,16.54,61.77,0.0,0.0,75,Clouds,broken clouds,2018-08-03 07:00:00,5783
39171,N/A,290.35,17.2,62.96,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-03 08:00:00,5213
39172,N/A,291.86,18.71,65.68,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-03 09:00:00,4577
39173,N/A,291.87,18.72,65.7,0.0,0.0,20,Thunderstorm,thunderstorm,2018-08-03 10:00:00,4384
39174,N/A,293.21,20.06,68.11,0.0,0.0,75,Rain,light rain,2018-08-03 11:00:00,4820
39175,N/A,295.01,21.86,71.35,0.0,0.0,1,Clear,sky is clear,2018-08-03 12:00:00,5073
39176,N/A,296.51,23.36,74.05,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-03 13:00:00,5067
39177,N/A,297.57,24.42,75.96,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-03 14:00:00,5456
39178,N/A,299.55,26.4,79.52,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-03 15:00:00,5646
39179,N/A,300.28,27.13,80.83,0.0,0.0,75,Clouds,broken clouds,2018-08-03 16:00:00,5888
39180,N/A,301.15,28.0,82.4,0.0,0.0,75,Clouds,broken clouds,2018-08-03 17:00:00,5135
39181,N/A,300.41,27.26,81.07,0.0,0.0,1,Clear,sky is clear,2018-08-03 18:00:00,4753
39182,N/A,299.48,26.33,79.39,0.0,0.0,90,Clouds,overcast clouds,2018-08-03 19:00:00,3767
39183,N/A,298.35,25.2,77.36,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-03 20:00:00,3461
39184,N/A,295.95,22.8,73.04,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-08-03 21:00:00,2632
39185,N/A,293.8,20.65,69.17,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-08-03 22:00:00,2594
39186,N/A,293.95,20.8,69.44,0.0,0.0,1,Rain,light rain,2018-08-03 23:00:00,1833
39187,N/A,294.08,20.93,69.67,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-04 00:00:00,1078
39188,N/A,294.15,21.0,69.8,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-04 01:00:00,668
39189,N/A,294.51,21.36,70.45,0.0,0.0,1,Thunderstorm,thunderstorm with light rain,2018-08-04 02:00:00,519
39190,N/A,294.72,21.57,70.83,0.0,0.0,1,Clear,sky is clear,2018-08-04 03:00:00,362
39191,N/A,295.51,22.36,72.25,0.0,0.0,1,Clear,sky is clear,2018-08-04 04:00:00,423
39192,N/A,295.48,22.33,72.19,0.0,0.0,75,Clouds,broken clouds,2018-08-04 05:00:00,850
39193,N/A,295.55,22.4,72.32,0.0,0.0,1,Mist,mist,2018-08-04 06:00:00,1427
39194,N/A,295.22,22.07,71.73,0.0,0.0,90,Rain,light rain,2018-08-04 07:00:00,1817
39195,N/A,294.79,21.64,70.95,0.0,0.0,90,Mist,mist,2018-08-04 08:00:00,2559
39196,N/A,294.81,21.66,70.99,0.0,0.0,90,Rain,moderate rain,2018-08-04 09:00:00,3477
39197,N/A,295.15,22.0,71.6,0.0,0.0,1,Rain,moderate rain,2018-08-04 10:00:00,3962
39198,N/A,295.65,22.5,72.5,0.0,0.0,90,Rain,light rain,2018-08-04 11:00:00,4236
39199,N/A,295.79,22.64,72.75,0.0,0.0,90,Rain,light rain,2018-08-04 12:00:00,4263
39200,N/A,295.29,22.14,71.85,0.0,0.0,90,Rain,moderate rain,2018-08-04 13:00:00,4552
39201,N/A,294.72,21.57,70.83,0.0,0.0,90,Rain,moderate rain,2018-08-04 14:00:00,4379
39202,N/A,295.58,22.43,72.37,0.0,0.0,90,Clouds,overcast clouds,2018-08-04 15:00:00,4493
39203,N/A,296.15,23.0,73.4,0.0,0.0,90,Clouds,overcast clouds,2018-08-04 16:00:00,4300
39204,N/A,296.5,23.35,74.03,0.0,0.0,90,Clouds,overcast clouds,2018-08-04 17:00:00,4602
39205,N/A,297.15,24.0,75.2,0.0,0.0,40,Clouds,scattered clouds,2018-08-04 18:00:00,4087
39206,N/A,297.75,24.6,76.28,0.0,0.0,40,Clouds,scattered clouds,2018-08-04 19:00:00,3237
39207,N/A,297.68,24.53,76.15,0.0,0.0,40,Clouds,scattered clouds,2018-08-04 20:00:00,2962
39208,N/A,297.0,23.85,74.93,0.0,0.0,1,Clear,sky is clear,2018-08-04 21:00:00,2938
39209,N/A,296.08,22.93,73.27,0.0,0.0,40,Clouds,scattered clouds,2018-08-04 22:00:00,2573
39210,N/A,295.22,22.07,71.73,0.0,0.0,1,Clear,sky is clear,2018-08-04 23:00:00,2015
39211,N/A,294.95,21.8,71.24,0.0,0.0,1,Mist,mist,2018-08-05 00:00:00,1323
39212,N/A,295.36,22.21,71.98,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-05 01:00:00,812
39213,N/A,295.08,21.93,71.47,0.0,0.0,1,Mist,mist,2018-08-05 02:00:00,689
39214,N/A,294.72,21.57,70.83,0.0,0.0,40,Mist,mist,2018-08-05 03:00:00,396
39215,N/A,294.65,21.5,70.7,0.0,0.0,1,Mist,mist,2018-08-05 04:00:00,356
39216,N/A,294.42,21.27,70.29,0.0,0.0,1,Mist,mist,2018-08-05 05:00:00,504
39217,N/A,294.55,21.4,70.52,0.0,0.0,1,Mist,mist,2018-08-05 06:00:00,962
39218,N/A,294.61,21.46,70.63,0.0,0.0,90,Mist,mist,2018-08-05 07:00:00,1210
39219,N/A,294.79,21.64,70.95,0.0,0.0,1,Mist,mist,2018-08-05 08:00:00,1903
39220,N/A,296.65,23.5,74.3,0.0,0.0,1,Clear,sky is clear,2018-08-05 09:00:00,3030
39221,N/A,298.57,25.42,77.76,0.0,0.0,1,Clear,sky is clear,2018-08-05 10:00:00,3735
39222,N/A,299.93,26.78,80.2,0.0,0.0,1,Clear,sky is clear,2018-08-05 11:00:00,4072
39223,N/A,301.01,27.86,82.15,0.0,0.0,40,Clouds,scattered clouds,2018-08-05 12:00:00,4454
39224,N/A,301.51,28.36,83.05,0.0,0.0,1,Clear,sky is clear,2018-08-05 13:00:00,4507
39225,N/A,301.43,28.28,82.9,0.0,0.0,75,Clouds,broken clouds,2018-08-05 14:00:00,4396
39226,N/A,301.23,28.08,82.54,0.0,0.0,1,Clear,sky is clear,2018-08-05 15:00:00,4595
39227,N/A,300.8,27.65,81.77,0.0,0.0,1,Clear,sky is clear,2018-08-05 16:00:00,4875
39228,N/A,300.22,27.07,80.73,0.0,0.0,90,Clouds,overcast clouds,2018-08-05 17:00:00,4555
39229,N/A,299.94,26.79,80.22,0.0,0.0,90,Clouds,overcast clouds,2018-08-05 18:00:00,4229
39230,N/A,299.35,26.2,79.16,0.0,0.0,90,Clouds,overcast clouds,2018-08-05 19:00:00,3684
39231,N/A,298.62,25.47,77.85,0.0,0.0,90,Clouds,overcast clouds,2018-08-05 20:00:00,3316
39232,N/A,298.0,24.85,76.73,0.0,0.0,75,Clouds,broken clouds,2018-08-05 21:00:00,2735
39233,N/A,297.02,23.87,74.97,0.0,0.0,75,Clouds,broken clouds,2018-08-05 22:00:00,2109
39234,N/A,295.93,22.78,73.0,0.0,0.0,1,Clear,sky is clear,2018-08-05 23:00:00,1560
39235,N/A,295.58,22.43,72.37,0.0,0.0,1,Clear,sky is clear,2018-08-06 00:00:00,703
39236,N/A,295.08,21.93,71.47,0.0,0.0,1,Clear,sky is clear,2018-08-06 01:00:00,421
39237,N/A,294.08,20.93,69.67,0.0,0.0,40,Mist,mist,2018-08-06 02:00:00,327
39238,N/A,293.15,20.0,68.0,0.0,0.0,1,Mist,mist,2018-08-06 03:00:00,375
39239,N/A,292.22,19.07,66.33,0.0,0.0,1,Fog,fog,2018-08-06 04:00:00,890
39240,N/A,291.51,18.36,65.05,0.0,0.0,90,Fog,fog,2018-08-06 05:00:00,3047
39241,N/A,291.08,17.93,64.27,0.0,0.0,1,Mist,mist,2018-08-06 06:00:00,5580
39242,N/A,290.93,17.78,64.0,0.0,0.0,20,Mist,mist,2018-08-06 07:00:00,6280
39243,N/A,292.22,19.07,66.33,0.0,0.0,40,Mist,mist,2018-08-06 08:00:00,5582
39244,N/A,292.88,19.73,67.51,0.0,0.0,75,Fog,fog,2018-08-06 09:00:00,4694
39245,N/A,294.22,21.07,69.93,0.0,0.0,90,Mist,mist,2018-08-06 10:00:00,4357
39246,N/A,294.62,21.47,70.65,0.0,0.0,90,Clouds,overcast clouds,2018-08-06 11:00:00,4432
39247,N/A,295.93,22.78,73.0,0.0,0.0,75,Clouds,broken clouds,2018-08-06 12:00:00,4606
39248,N/A,297.14,23.99,75.18,0.0,0.0,40,Clouds,scattered clouds,2018-08-06 13:00:00,4669
39249,N/A,298.5,25.35,77.63,0.0,0.0,40,Clouds,scattered clouds,2018-08-06 14:00:00,4814
39250,N/A,299.68,26.53,79.75,0.0,0.0,40,Clouds,scattered clouds,2018-08-06 15:00:00,5395
39251,N/A,300.15,27.0,80.6,0.0,0.0,75,Clouds,broken clouds,2018-08-06 16:00:00,6651
39252,N/A,300.65,27.5,81.5,0.0,0.0,40,Clouds,scattered clouds,2018-08-06 17:00:00,5590
39253,N/A,300.58,27.43,81.37,0.0,0.0,40,Clouds,scattered clouds,2018-08-06 18:00:00,4308
39254,N/A,299.65,26.5,79.7,0.0,0.0,75,Clouds,broken clouds,2018-08-06 19:00:00,3314
39255,N/A,297.82,24.67,76.41,0.0,0.0,1,Clear,sky is clear,2018-08-06 20:00:00,2795
39256,N/A,296.62,23.47,74.25,0.0,0.0,75,Rain,light rain,2018-08-06 21:00:00,2330
39257,N/A,294.65,21.5,70.7,0.0,0.0,40,Clouds,scattered clouds,2018-08-06 22:00:00,1723
39258,N/A,293.51,20.36,68.65,0.0,0.0,1,Mist,mist,2018-08-06 23:00:00,1148
39259,N/A,292.58,19.43,66.97,0.0,0.0,1,Clear,sky is clear,2018-08-07 00:00:00,606
39260,N/A,291.79,18.64,65.55,0.0,0.0,1,Mist,mist,2018-08-07 01:00:00,376
39261,N/A,291.0,17.85,64.13,0.0,0.0,1,Mist,mist,2018-08-07 02:00:00,288
39262,N/A,291.09,17.94,64.29,0.0,0.0,1,Mist,mist,2018-08-07 03:00:00,362
39263,N/A,290.51,17.36,63.25,0.0,0.0,1,Mist,mist,2018-08-07 04:00:00,912
39264,N/A,290.43,17.28,63.1,0.0,0.0,1,Mist,mist,2018-08-07 05:00:00,3153
39265,N/A,290.55,17.4,63.32,0.0,0.0,1,Haze,haze,2018-08-07 06:00:00,5814
39266,N/A,297.981,24.83,76.69,0.0,0.0,44,Clouds,scattered clouds,2018-08-07 10:00:00,4416
39267,N/A,294.55,21.4,70.52,0.0,0.0,90,Drizzle,light intensity drizzle,2018-08-07 11:00:00,4515
39268,N/A,295.22,22.07,71.73,0.0,0.0,40,Rain,light rain,2018-08-07 12:00:00,4940
39269,N/A,296.01,22.86,73.15,0.0,0.0,90,Rain,light rain,2018-08-07 13:00:00,4726
39270,N/A,296.37,23.22,73.8,0.0,0.0,40,Drizzle,light intensity drizzle,2018-08-07 14:00:00,5040
39271,N/A,296.8,23.65,74.57,0.0,0.0,1,Rain,light rain,2018-08-07 15:00:00,5555
39272,N/A,297.14,23.99,75.18,0.0,0.0,75,Clouds,broken clouds,2018-08-07 16:00:00,6471
39273,N/A,297.36,24.21,75.58,0.0,0.0,75,Clouds,broken clouds,2018-08-07 17:00:00,5656
39274,N/A,298.0,24.85,76.73,0.0,0.0,75,Clouds,broken clouds,2018-08-07 18:00:00,4121
39275,N/A,298.22,25.07,77.13,0.0,0.0,75,Clouds,broken clouds,2018-08-07 19:00:00,3272
39276,N/A,297.02,23.87,74.97,0.0,0.0,75,Clouds,broken clouds,2018-08-07 20:00:00,2888
39277,N/A,295.08,21.93,71.47,0.0,0.0,40,Clouds,scattered clouds,2018-08-07 21:00:00,2532
39278,N/A,293.82,20.67,69.21,0.0,0.0,40,Mist,mist,2018-08-07 22:00:00,1771
39279,N/A,292.51,19.36,66.85,0.0,0.0,1,Mist,mist,2018-08-07 23:00:00,1168
39280,N/A,291.94,18.79,65.82,0.0,0.0,1,Mist,mist,2018-08-08 00:00:00,643
39281,N/A,291.22,18.07,64.53,0.0,0.0,1,Mist,mist,2018-08-08 01:00:00,393
39282,N/A,291.15,18.0,64.4,0.0,0.0,1,Haze,haze,2018-08-08 02:00:00,295
39283,N/A,290.01,16.86,62.35,0.0,0.0,1,Mist,mist,2018-08-08 03:00:00,374
39284,N/A,289.75,16.6,61.88,0.0,0.0,1,Mist,mist,2018-08-08 04:00:00,912
39285,N/A,289.55,16.4,61.52,0.0,0.0,40,Mist,mist,2018-08-08 05:00:00,3119
39286,N/A,289.72,16.57,61.83,0.0,0.0,1,Mist,mist,2018-08-08 06:00:00,5730
39287,N/A,290.01,16.86,62.35,0.0,0.0,1,Mist,mist,2018-08-08 07:00:00,6430
39288,N/A,291.01,17.86,64.15,0.0,0.0,1,Mist,mist,2018-08-08 08:00:00,5864
39289,N/A,293.0,19.85,67.73,0.0,0.0,1,Clear,sky is clear,2018-08-08 09:00:00,4902
39290,N/A,295.86,22.71,72.88,0.0,0.0,1,Clear,sky is clear,2018-08-08 10:00:00,4610
39291,N/A,298.07,24.92,76.86,0.0,0.0,1,Clear,sky is clear,2018-08-08 11:00:00,4838
39292,N/A,299.81,26.66,79.99,0.0,0.0,40,Clouds,scattered clouds,2018-08-08 12:00:00,5004
39293,N/A,301.36,28.21,82.78,0.0,0.0,1,Clear,sky is clear,2018-08-08 13:00:00,4741
39294,N/A,302.58,29.43,84.97,0.0,0.0,1,Clear,sky is clear,2018-08-08 14:00:00,5128
39295,N/A,303.81,30.66,87.19,0.0,0.0,20,Clouds,few clouds,2018-08-08 15:00:00,5798
39296,N/A,304.28,31.13,88.03,0.0,0.0,1,Clear,sky is clear,2018-08-08 16:00:00,6652
39297,N/A,304.22,31.07,87.93,0.0,0.0,1,Clear,sky is clear,2018-08-08 17:00:00,6043
39298,N/A,304.15,31.0,87.8,0.0,0.0,20,Clouds,few clouds,2018-08-08 18:00:00,4806
39299,N/A,303.62,30.47,86.85,0.0,0.0,40,Clouds,scattered clouds,2018-08-08 19:00:00,3655
39300,N/A,302.42,29.27,84.69,0.0,0.0,75,Clouds,broken clouds,2018-08-08 20:00:00,3130
39301,N/A,300.29,27.14,80.85,0.0,0.0,40,Clouds,scattered clouds,2018-08-08 21:00:00,3267
39302,N/A,298.62,25.47,77.85,0.0,0.0,5,Clear,sky is clear,2018-08-08 22:00:00,2711
39303,N/A,297.07,23.92,75.06,0.0,0.0,1,Clear,sky is clear,2018-08-08 23:00:00,1478
39304,N/A,296.43,23.28,73.9,0.0,0.0,1,Clear,sky is clear,2018-08-09 00:00:00,801
39305,N/A,296.02,22.87,73.17,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-09 01:00:00,482
39306,N/A,294.65,21.5,70.7,0.0,0.0,1,Mist,mist,2018-08-09 02:00:00,336
39307,N/A,294.42,21.27,70.29,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-09 03:00:00,379
39308,N/A,293.75,20.6,69.08,0.0,0.0,90,Mist,mist,2018-08-09 04:00:00,936
39309,N/A,292.36,19.21,66.58,0.0,0.0,90,Mist,mist,2018-08-09 05:00:00,3022
39310,N/A,292.28,19.13,66.43,0.0,0.0,75,Mist,mist,2018-08-09 06:00:00,5423
39311,N/A,292.01,18.86,65.95,0.0,0.0,1,Mist,mist,2018-08-09 07:00:00,6313
39312,N/A,293.34,20.19,68.34,0.0,0.0,5,Fog,fog,2018-08-09 08:00:00,5908
39313,N/A,295.34,22.19,71.94,0.0,0.0,5,Clear,sky is clear,2018-08-09 09:00:00,4788
39314,N/A,297.28,24.13,75.43,0.0,0.0,5,Clear,sky is clear,2018-08-09 10:00:00,4517
39315,N/A,299.74,26.59,79.86,0.0,0.0,5,Clear,sky is clear,2018-08-09 11:00:00,4675
39316,N/A,301.43,28.28,82.9,0.0,0.0,5,Clear,sky is clear,2018-08-09 12:00:00,4927
39317,N/A,302.15,29.0,84.2,0.0,0.0,20,Clouds,few clouds,2018-08-09 13:00:00,4990
39318,N/A,302.82,29.67,85.41,0.0,0.0,20,Clouds,few clouds,2018-08-09 14:00:00,5155
39319,N/A,302.96,29.81,85.66,0.0,0.0,40,Clouds,scattered clouds,2018-08-09 15:00:00,5654
39320,N/A,303.55,30.4,86.72,0.0,0.0,40,Clouds,scattered clouds,2018-08-09 16:00:00,6532
39321,N/A,303.37,30.22,86.4,0.0,0.0,75,Clouds,broken clouds,2018-08-09 17:00:00,5871
39322,N/A,302.69,29.54,85.17,0.0,0.0,20,Clouds,few clouds,2018-08-09 18:00:00,4426
39323,N/A,301.58,28.43,83.17,0.0,0.0,40,Clouds,scattered clouds,2018-08-09 19:00:00,3530
39324,N/A,300.49,27.34,81.21,0.0,0.0,20,Clouds,few clouds,2018-08-09 20:00:00,3290
39325,N/A,298.09,24.94,76.89,0.0,0.0,1,Clear,sky is clear,2018-08-09 21:00:00,3176
39326,N/A,296.28,23.13,73.63,0.0,0.0,5,Clear,sky is clear,2018-08-09 22:00:00,2420
39327,N/A,295.22,22.07,71.73,0.0,0.0,1,Haze,haze,2018-08-09 23:00:00,1406
39328,N/A,294.15,21.0,69.8,0.0,0.0,1,Clear,sky is clear,2018-08-10 00:00:00,731
39329,N/A,293.42,20.27,68.49,0.0,0.0,1,Clear,sky is clear,2018-08-10 01:00:00,471
39330,N/A,292.68,19.53,67.15,0.0,0.0,1,Mist,mist,2018-08-10 02:00:00,374
39331,N/A,292.09,18.94,66.09,0.0,0.0,1,Mist,mist,2018-08-10 03:00:00,404
39332,N/A,291.35,18.2,64.76,0.0,0.0,1,Mist,mist,2018-08-10 04:00:00,818
39333,N/A,290.82,17.67,63.81,0.0,0.0,1,Fog,fog,2018-08-10 05:00:00,2854
39334,N/A,290.22,17.07,62.73,0.0,0.0,1,Mist,mist,2018-08-10 06:00:00,5227
39335,N/A,290.41,17.26,63.07,0.0,0.0,5,Mist,mist,2018-08-10 07:00:00,5950
39336,N/A,292.0,18.85,65.93,0.0,0.0,5,Mist,mist,2018-08-10 08:00:00,5211
39337,N/A,294.92,21.77,71.19,0.0,0.0,5,Clear,sky is clear,2018-08-10 09:00:00,4584
39338,N/A,296.61,23.46,74.23,0.0,0.0,1,Clear,sky is clear,2018-08-10 10:00:00,4512
39339,N/A,298.92,25.77,78.39,0.0,0.0,5,Clear,sky is clear,2018-08-10 11:00:00,4796
39340,N/A,300.65,27.5,81.5,0.0,0.0,1,Clear,sky is clear,2018-08-10 12:00:00,4941
39341,N/A,301.75,28.6,83.48,0.0,0.0,5,Clear,sky is clear,2018-08-10 13:00:00,5053
39342,N/A,302.41,29.26,84.67,0.0,0.0,20,Clouds,few clouds,2018-08-10 14:00:00,5367
39343,N/A,302.95,29.8,85.64,0.0,0.0,20,Clouds,few clouds,2018-08-10 15:00:00,5684
39344,N/A,302.97,29.82,85.68,0.0,0.0,20,Clouds,few clouds,2018-08-10 16:00:00,5868
39345,N/A,303.42,30.27,86.49,0.0,0.0,40,Clouds,scattered clouds,2018-08-10 17:00:00,5309
39346,N/A,303.02,29.87,85.77,0.0,0.0,1,Clear,sky is clear,2018-08-10 18:00:00,4616
39347,N/A,301.72,28.57,83.43,0.0,0.0,40,Clouds,scattered clouds,2018-08-10 19:00:00,3713
39348,N/A,300.56,27.41,81.34,0.0,0.0,1,Clear,sky is clear,2018-08-10 20:00:00,3344
39349,N/A,297.76,24.61,76.3,0.0,0.0,1,Clear,sky is clear,2018-08-10 21:00:00,3374
39350,N/A,295.37,22.22,72.0,0.0,0.0,1,Clear,sky is clear,2018-08-10 22:00:00,3117
39351,N/A,293.94,20.79,69.42,0.0,0.0,1,Clear,sky is clear,2018-08-10 23:00:00,2271
39352,N/A,293.29,20.14,68.25,0.0,0.0,1,Clear,sky is clear,2018-08-11 00:00:00,1412
39353,N/A,292.65,19.5,67.1,0.0,0.0,1,Clear,sky is clear,2018-08-11 01:00:00,831
39354,N/A,291.94,18.79,65.82,0.0,0.0,1,Mist,mist,2018-08-11 02:00:00,665
39355,N/A,291.5,18.35,65.03,0.0,0.0,1,Haze,haze,2018-08-11 03:00:00,423
39356,N/A,290.86,17.71,63.88,0.0,0.0,1,Clear,sky is clear,2018-08-11 04:00:00,459
39357,N/A,290.58,17.43,63.37,0.0,0.0,1,Mist,mist,2018-08-11 05:00:00,876
39358,N/A,290.29,17.14,62.85,0.0,0.0,1,Mist,mist,2018-08-11 06:00:00,1560
39359,N/A,290.22,17.07,62.73,0.0,0.0,1,Mist,mist,2018-08-11 07:00:00,2004
39360,N/A,291.15,18.0,64.4,0.0,0.0,5,Mist,mist,2018-08-11 08:00:00,2806
39361,N/A,294.15,21.0,69.8,0.0,0.0,1,Mist,mist,2018-08-11 09:00:00,3514
39362,N/A,296.29,23.14,73.65,0.0,0.0,1,Haze,haze,2018-08-11 10:00:00,3971
39363,N/A,299.14,25.99,78.78,0.0,0.0,1,Clear,sky is clear,2018-08-11 11:00:00,4198
39364,N/A,300.48,27.33,81.19,0.0,0.0,1,Clear,sky is clear,2018-08-11 12:00:00,4310
39365,N/A,301.86,28.71,83.68,0.0,0.0,1,Clear,sky is clear,2018-08-11 13:00:00,4262
39366,N/A,302.36,29.21,84.58,0.0,0.0,1,Haze,haze,2018-08-11 14:00:00,4280
39367,N/A,303.15,30.0,86.0,0.0,0.0,1,Clear,sky is clear,2018-08-11 15:00:00,4188
39368,N/A,303.29,30.14,86.25,0.0,0.0,1,Clear,sky is clear,2018-08-11 16:00:00,4305
39369,N/A,303.28,30.13,86.23,0.0,0.0,90,Clouds,overcast clouds,2018-08-11 17:00:00,4134
39370,N/A,302.88,29.73,85.51,0.0,0.0,75,Clouds,broken clouds,2018-08-11 18:00:00,3920
39371,N/A,302.09,28.94,84.09,0.0,0.0,1,Clear,sky is clear,2018-08-11 19:00:00,3567
39372,N/A,300.51,27.36,81.25,0.0,0.0,1,Clear,sky is clear,2018-08-11 20:00:00,3362
